"AnimalID","Name","DateTime","OutcomeType","OutcomeSubtype","AnimalType","SexuponOutcome","AgeuponOutcome","Breed","Color"
4143,0.788045183558205,0.218969188227381,1,1,1,0.8,0.5,0.504713560551124,0.312328767123288
20189,0,0.721555519866175,3,12,0,0.2,0.454545454545455,0.458303118201595,0.712328767123288
3876,0.28914339504236,0.0645430072048378,4,1,1,0.8,0.977272727272727,0.614213197969543,0.356164383561644
7655,0,0.24421156240509,5,14,0,0.4,0.477272727272727,0.464104423495286,0.591780821917808
18891,0.881550047066206,0.765178101491056,1,1,0,0.8,0.25,0.464104423495286,0.380821917808219
15301,0.617508628804518,0.558020331285788,1,1,0,0.6,0.75,0.464104423495286,0.591780821917808
2953,0,0.0381159929589447,1,1,1,0.8,0.454545454545455,0.326323422770123,0.750684931506849
8971,0.879039849388139,0.295729889343487,4,1,1,0.8,0.613636363636364,0.317621464829587,0.446575342465753
743,0.322089739566991,0.0951750961625612,4,1,1,0.6,0.704545454545455,0.456852791878173,0.684931506849315
25518,0.572481957954189,0.934443290723394,5,14,1,0.8,0.454545454545455,0.614213197969543,0.980821917808219
20808,0.860056479447757,0.737626871771061,1,1,0,0.2,0.0681818181818182,0.464104423495286,0.304109589041096
6800,0.290241606526514,0.231675049253995,1,8,1,0.8,0.454545454545455,0.121102248005801,0.446575342465753
13083,0.26749294006903,0.550946678475965,1,8,0,0.8,0.181818181818182,0.464104423495286,0.104109589041096
3331,0.637747097583935,0.0462271996539897,1,1,1,0.6,0.136363636363636,0.620014503263234,0.967123287671233
1235,0.223093818638218,0.657360749137757,4,1,1,0.8,0.704545454545455,0.295141406816534,0.243835616438356
14201,0,0.468444050801182,3,17,0,0.2,0.704545454545455,0.464104423495286,0.380821917808219
8434,0.120018826482586,0.278295803829965,4,1,1,0.4,0.909090909090909,0.405366207396664,0.619178082191781
2969,0,0.0244035854045983,3,17,1,0.4,0.136363636363636,0.326323422770123,0.791780821917808
15207,0,0.52140461739306,3,17,0,0.2,0.181818181818182,0.907179115300943,0.876712328767123
16845,0,0.603378529869626,5,16,0,1,0.75,0.464104423495286,0.0136986301369863
17106,0,0.615972287373009,5,16,0,0.6,0.136363636363636,0.464104423495286,0.602739726027397
1373,0.961719485409476,0.510775454257787,4,1,1,0.6,0.704545454545455,0.275562001450326,0.112328767123288
3339,0.903671164104173,0.050822649046007,1,1,1,0.6,0.136363636363636,0.264684554024656,0.312328767123288
14564,0.552400376529652,0.496089097654095,5,14,1,0.2,0.5,0.326323422770123,0.684931506849315
12578,0,0.40557623596122,5,14,0,1,0.0454545454545455,0.464104423495286,0.380821917808219
15144,0,0.512932453254421,5,16,0,0.8,0.136363636363636,0.464104423495286,0.304109589041096
12762,0.530593034201443,0.413732761101827,4,1,1,0.8,0.5,0.113125453226976,0.934246575342466
11853,0.701286476310009,0.381351539157522,4,1,1,0.8,0.136363636363636,0.809282088469906,0.452054794520548
25762,0.227643551929714,0.960748660720675,5,14,1,0.2,0.204545454545455,0.504713560551124,0.841095890410959
21681,0.67979290869156,0.770827005977265,5,14,0,0.4,0.0681818181818182,0.464104423495286,0.457534246575342
16756,0.60150611860684,0.610496706064562,1,1,0,0.8,1,0.907179115300943,0.712328767123288
17241,0.0492626294320678,0.75115880060361,1,1,0,0.8,0.5,0.464104423495286,0.104109589041096
2127,0.192500784436774,0.123807608092443,1,1,0,0.8,0.840909090909091,0.464104423495286,0.104109589041096
20528,0.782397238782554,0.855679037277204,1,1,1,0.6,0.795454545454545,0.0326323422770123,0.452054794520548
23684,0.0556950109821148,0.846391936178908,4,1,0,0.6,0.613636363636364,0.875271936185642,0.112328767123288
3046,0.109664261060559,0.0278795896852038,5,14,1,0.2,0.136363636363636,0.773023930384336,0.356164383561644
14298,0,0.473265297360558,5,14,0,0.4,0.477272727272727,0.464104423495286,0.284931506849315
23127,0.207718857860056,0.819835327079918,5,14,1,0.2,0.5,0.896301667875272,0.69041095890411
9904,0.417163476623784,0.33098684492982,5,14,0,0.2,0.454545454545455,0.464104423495286,0.235616438356164
12119,0.0691873235017258,0.390760284504431,4,1,1,0.2,0.5,0.0398839738941262,0.506849315068493
12491,0,0.407926434646826,5,14,1,0.6,0.5,0.697606961566352,0.871232876712329
10514,0,0.332441805550476,5,14,0,1,0.113636363636364,0.906453952139231,0.712328767123288
7688,0,0.245327032214259,5,14,0,0.2,0.590909090909091,0.907179115300943,0.578082191780822
21273,0.0395356134295576,0.756061143328727,1,1,1,0.6,0.159090909090909,0.910079767947788,0.871232876712329
23263,0,0.82314913902904,5,16,0,0.2,0.5,0.464104423495286,0.876712328767123
22974,0.0691873235017258,0.812157428329276,3,17,1,0.2,0.613636363636364,0.335750543872371,0.841095890410959
20012,0.974270473799812,0.732978153328998,1,1,0,0.8,0.704545454545455,0.464104423495286,0.304109589041096
479,0.780985252588641,0.536066327122851,4,1,0,0.6,0.181818181818182,0.464104423495286,0.46027397260274
4064,0,0.075987107299768,5,16,0,0.2,0.568181818181818,0.464104423495286,0.172602739726027
7135,0.998431126451208,0.233793885349103,4,1,1,0.6,0.136363636363636,0.896301667875272,0.876712328767123
17463,0.57028553498588,0.633533582558282,4,1,1,0.8,0.136363636363636,0.653372008701958,0.358904109589041
20652,0.0205522434891748,0.791529584994347,1,1,0,0.8,0.659090909090909,0.464104423495286,0.0136986301369863
18321,0.0825227486664575,0.747677230899865,1,8,0,0.8,0.568181818181818,0.92168237853517,0.717808219178082
5681,0.461405710699718,0.163957365678513,5,16,0,0.8,0.136363636363636,0.464104423495286,0.104109589041096
12864,0,0.415833310806621,5,14,0,0.4,0.590909090909091,0.464104423495286,0.591780821917808
4700,0.57232507059931,0.114652487028589,5,14,1,0.6,0.5,0.326323422770123,0.356164383561644
4181,0.885786005647945,0.0839973413178604,1,1,0,0.8,0.659090909090909,0.464104423495286,0.602739726027397
18115,0,0.664321503363901,5,14,1,1,0.818181818181818,0.470630891950689,0.791780821917808
3140,0.530593034201443,0.0415657602447514,1,1,1,0.8,0.159090909090909,0.472081218274112,0.967123287671233
19577,0.780985252588641,0.70671730671683,5,14,1,0.6,0.795454545454545,0.933284989122553,0.841095890410959
11104,0.149356761844995,0.360926436236947,5,14,0,0.2,0.0681818181818182,0.464104423495286,0.186301369863014
3533,0.15029808597427,0.0610566671384025,5,14,0,0.8,0.795454545454545,0.464104423495286,0.284931506849315
10029,0.789457169752118,0.323082353951371,3,12,1,0.2,0.272727272727273,0.383611312545323,0.876712328767123
24441,0,0.870509299822065,5,14,1,0.6,0.840909090909091,0.588107324147933,0.104109589041096
19525,0.361782240351428,0.864780889291013,4,1,1,0.6,0.159090909090909,0.326323422770123,0.980821917808219
356,0.777219956071541,0.160683306751812,4,1,1,0.6,0.863636363636364,0.179840464104424,0.104109589041096
18094,0.885315343583307,0.65638202972572,4,1,1,0.6,0.704545454545455,0.830311820159536,0.0136986301369863
15453,0,0.531423969164376,4,1,1,0.2,0.477272727272727,0.773023930384336,0.104109589041096
20505,0,0.724007486289183,5,14,0,0.2,0.681818181818182,0.464104423495286,0.104109589041096
25595,0.590053341700659,0.926491891178486,4,1,0,0.8,0.159090909090909,0.907179115300943,0.578082191780822
7788,0,0.24874897238437,5,14,0,0.4,0.590909090909091,0.464104423495286,0.304109589041096
5162,0,0.1309408904359,5,14,1,0.8,0.136363636363636,0.27773749093546,0.0986301369863014
19284,0.473799811735174,0.736529688352205,1,1,0,0.6,0.454545454545455,0.464104423495286,0.887671232876712
19981,0.82616881079385,0.720297734236734,5,14,0,0.4,0.0681818181818182,0.464104423495286,0.0136986301369863
9019,0.880138060872294,0.287739531836606,4,1,1,0.6,0.5,0.504713560551124,0.871232876712329
1270,0.641355506746156,0.342741018599644,1,1,1,0.8,0.613636363636364,0.773023930384336,0.89041095890411
3148,0.48431126451208,0.0356171179694792,4,1,1,0.6,0.136363636363636,0.910079767947788,0.558904109589041
2652,0.809538751176655,0.0940373646608352,1,1,1,0.8,0.931818181818182,0.180565627266135,0.901369863013699
21415,0.520395356134296,0.791595575011568,1,1,0,0.8,0.0681818181818182,0.464104423495286,0.304109589041096
2229,0.327110134923125,0.0118193686265967,1,1,0,0.8,0.840909090909091,0.464104423495286,0.810958904109589
13887,0.573109507373706,0.465072994499772,5,14,1,0.6,0.136363636363636,0.697606961566352,0.871232876712329
2288,0.725760903671164,0.0118297044124265,1,8,1,0.8,0.454545454545455,0.326323422770123,0.841095890410959
1493,0.121430812676498,0.616268844920279,3,17,0,0.6,0.704545454545455,0.461203770848441,0.0136986301369863
18152,0.495450266708503,0.673313637035824,5,14,1,0.8,0.840909090909091,0.636693255982596,0.241095890410959
26719,0.524631314716034,0.998712797133966,4,1,1,0.6,0.977272727272727,0.848440899202321,0.0273972602739726
11985,0,0.387147529826693,3,17,1,0.2,0.181818181818182,0.947063089195069,0.958904109589041
524,0.816598682146219,0.318507576131013,4,1,1,0.6,0.295454545454545,0.0906453952139231,0.23013698630137
18130,0,0.6582854044393,5,16,0,1,0.704545454545455,0.458303118201595,0.0136986301369863
4846,0,0.11714818177626,3,17,0,0.6,0.25,0.464104423495286,0.284931506849315
6094,0,0.180039848429676,5,14,0,0.4,0.590909090909091,0.464104423495286,0.284931506849315
17032,0,0.611565267307273,3,17,0,0.4,0.136363636363636,0.464104423495286,0.104109589041096
25306,0.712268591151553,0.919717181097279,1,1,1,0.6,0.136363636363636,0.948513415518492,0.756164383561644
20811,0.74992155632256,0.990411570991742,1,8,0,0.6,0.5,0.464104423495286,0.950684931506849
3947,0.09570128647631,0.0768274861937753,4,1,1,0.6,0.795454545454545,0.625090645395214,0.104109589041096
23371,0,0.828176306244564,5,14,0,1,0.590909090909091,0.464104423495286,0.304109589041096
23642,0,0.83917755766971,5,16,0,0.2,0.136363636363636,0.464104423495286,0.380821917808219
19441,0.514433636648886,0.706747519013871,4,1,1,0.8,0.863636363636364,0.0398839738941262,0.791780821917808
14196,0.0363978663319736,0.491582695032303,5,14,1,0.6,0.5,0.547498187092096,0.558904109589041
24388,0,0.866654846768,5,16,0,0.4,0.5,0.464104423495286,0.602739726027397
2177,0.393002823972388,0.000267140310677821,3,12,1,0.6,0.613636363636364,0.773023930384336,0.684931506849315
2555,0,0.00951925874924271,5,14,0,0.2,0.681818181818182,0.464104423495286,0.304109589041096
16658,0,0.593201756129519,5,14,0,1,0.545454545454545,0.464104423495286,0.0136986301369863
12116,0,0.389388010170413,5,14,0,0.4,0.0909090909090909,0.464104423495286,0.284931506849315
16467,0.692971446501412,0.593193010464586,4,1,1,0.4,0.5,0.692530819434373,0.0684931506849315
18871,0.00737370567932225,0.687313061412059,1,1,0,0.8,0.136363636363636,0.464104423495286,0.284931506849315
13561,0.281455914653279,0.475322913801136,5,14,0,0.6,0.454545454545455,0.464104423495286,0.591780821917808
14277,0,0.47407784913887,5,14,0,0.4,0.681818181818182,0.464104423495286,0.0136986301369863
26029,0,0.956344025836284,5,1,1,0.8,0.909090909090909,0.831036983321247,0.967123287671233
19384,0.707875745214936,0.750169745405743,1,8,0,0.8,0.454545454545455,0.907179115300943,0.578082191780822
20628,0.711170379667399,0.75950296001005,1,1,1,0.8,0.5,0.258883248730964,0.312328767123288
3511,0.596171948540948,0.0691320961132675,1,1,0,0.6,0.136363636363636,0.464104423495286,0.591780821917808
12376,0,0.404386825530345,5,14,0,0.4,0.0681818181818182,0.464104423495286,0.112328767123288
23692,0.857075619705052,0.847628255176241,1,1,1,0.8,0.454545454545455,0.504713560551124,0.791780821917808
19301,0,0.695203241302436,5,14,1,0.4,0.727272727272727,0.0195794053662074,0.876712328767123
12018,0.994979604643866,0.397558051338643,1,1,0,0.8,0.5,0.458303118201595,0.0136986301369863
7961,0.120018826482586,0.296731665508529,5,14,0,0.6,0.863636363636364,0.461928934010152,0.602739726027397
11780,0.38468779416379,0.390707015454385,3,2,1,0.6,0.5,0.935460478607687,0.506849315068493
26496,0.610134923125196,0.986129375416413,5,14,0,0.6,0.136363636363636,0.464104423495286,0.797260273972603
12279,0.521022905553812,0.491580309850958,5,14,1,0.8,0.5,0.0841189267585207,0.112328767123288
17316,0.120018826482586,0.626370087917784,4,1,1,0.4,0.704545454545455,0.221899927483684,0.268493150684932
2934,0,0.0324790143794633,1,1,1,0.6,0.454545454545455,0.326323422770123,0.791780821917808
23050,0.945716975211798,0.880836339986929,1,1,0,0.6,0.568181818181818,0.464104423495286,0.104109589041096
9872,0.640884844681519,0.330119433980566,1,1,0,0.8,0.0681818181818182,0.464104423495286,0.104109589041096
8346,0,0.27054793975986,1,1,1,0.8,0.931818181818182,0.0833937635968093,0.312328767123288
25451,0,0.928797566478979,5,14,0,0.8,0.5,0.464104423495286,0.304109589041096
3191,0.524631314716034,0.0461556442136296,4,1,1,0.8,0.863636363636364,0.405366207396664,0.241095890410959
26066,0.823972387825541,0.952842579621329,4,1,0,0.8,0.75,0.464104423495286,0.0136986301369863
14972,0,0.503926008494426,3,17,0,0.2,0.136363636363636,0.464104423495286,0.284931506849315
22266,0.0389080640100408,0.792672086858764,1,1,0,0.6,0.136363636363636,0.464104423495286,0.284931506849315
21870,0,0.772904498929054,2,10,1,0.2,0.0909090909090909,0.326323422770123,0.0986301369863014
15737,0.138217759648572,0.545396361485364,4,1,1,0.8,0.136363636363636,0.326323422770123,0.901369863013699
16092,0.371979918418575,0.568352936873791,1,1,0,0.6,0.454545454545455,0.464104423495286,0.0136986301369863
18070,0.863664888609978,0.656428938292178,4,1,0,0.8,0.136363636363636,0.464104423495286,0.380821917808219
23936,0.303420144336366,0.855704479211554,1,1,1,0.6,0.136363636363636,0.267585206671501,0.356164383561644
10651,0.608566049576404,0.355276736690291,5,14,0,0.6,0.704545454545455,0.461928934010152,0.112328767123288
23898,0.393316598682146,0.847538413345567,4,1,1,0.6,0.181818181818182,0.614213197969543,0.980821917808219
26271,0,0.987372054897334,1,1,1,0.6,0.0681818181818182,0.42422044960116,0.841095890410959
16071,0.592092877314088,0.561430345549172,4,1,1,0.8,0.181818181818182,0.697606961566352,0.0136986301369863
15845,0.614998431126451,0.556693375397331,5,14,1,0.8,0.5,0.446700507614213,0.487671232876712
22679,0.545026670850329,0.808672678383737,1,1,0,0.8,0.454545454545455,0.464104423495286,0.186301369863014
3138,0.918889237527455,0.0442443188955656,5,14,1,0.8,0.454545454545455,0.390137781000725,0.876712328767123
11300,0.760276121744587,0.75151180744272,1,8,0,0.8,0.204545454545455,0.464104423495286,0.591780821917808
20824,0,0.733847949459597,5,16,0,1,0.977272727272727,0.464104423495286,0.104109589041096
17713,0.498588013806087,0.663381741913838,1,13,1,0.6,0.5,0.326323422770123,0.104109589041096
25517,0.856291182930656,0.918408511599137,4,1,1,0.2,0.840909090909091,0.773023930384336,0.104109589041096
21533,0.400219642296831,0.776641283036749,5,14,1,0.8,0.704545454545455,0.910079767947788,0.684931506849315
22699,0.226702227800439,0.824623976160908,5,14,0,0.2,0.5,0.464104423495286,0.380821917808219
3393,0.0640100407907123,0.0883328059432359,5,14,0,0.6,0.204545454545455,0.907904278462654,0.0136986301369863
18453,0,0.670006185570289,5,14,0,1,0.590909090909091,0.464104423495286,0.0136986301369863
12893,0.634295575776592,0.585152564149452,1,8,1,0.8,0.136363636363636,0.0899202320522118,0.156164383561644
9203,0,0.296853309757141,1,1,0,0.8,0.454545454545455,0.907179115300943,0.578082191780822
7972,0.681989331659868,0.262605285879885,1,13,1,0.6,0.5,0.904278462654097,0.684931506849315
25051,0.695638531534358,0.903579839175172,5,14,0,0.6,0.795454545454545,0.464104423495286,0.591780821917808
3034,0,0.0324138194226907,5,14,1,0.4,0.5,0.0442349528643945,0.841095890410959
10379,0.375745214935676,0.340331190380405,4,1,0,0.6,0.5,0.464104423495286,0.235616438356164
9345,0.166143708817069,0.298769405437895,5,14,1,0.6,0.136363636363636,0.895576504713561,0.750684931506849
24459,0.673360527141512,0.889170958667988,5,14,0,0.8,0.454545454545455,0.464104423495286,0.0136986301369863
24834,0.750235331032319,0.893183628751294,1,1,1,0.8,0.659090909090909,0.614213197969543,0.684931506849315
10884,0,0.344586353900487,5,16,0,0.2,0.136363636363636,0.464104423495286,0.304109589041096
5378,0.0241606526513963,0.143344628492104,1,1,1,0.8,0.613636363636364,0.326323422770123,0.967123287671233
7112,0,0.222493691195342,5,14,0,0.4,0.590909090909091,0.464104423495286,0.304109589041096
16150,0.990900533417007,0.567177837530987,1,1,1,0.8,0.454545454545455,0.855692530819434,0.901369863013699
24827,0,0.883100672144103,3,17,0,0.4,0.0681818181818182,0.464104423495286,0.0136986301369863
5486,0.0621273925321619,0.156017096979883,5,14,1,0.4,0.113636363636364,0.989847715736041,0.750684931506849
25503,0.257922811421399,0.922058634117952,1,1,0,0.6,0.454545454545455,0.461928934010152,0.602739726027397
24936,0.15029808597427,0.902507302630219,5,14,1,0.8,0.886363636363636,0.295141406816534,0.241095890410959
23876,0.866018198933166,0.867938074331791,5,14,0,0.8,0.136363636363636,0.464104423495286,0.380821917808219
22229,0.647944775651083,0.793817768964974,5,14,1,0.6,0.613636363636364,0.129804205946338,0.0986301369863014
11683,0.495136491998745,0.376821284722277,1,1,1,0.8,0.568181818181818,0.180565627266135,0.452054794520548
5781,0.798713523689991,0.19969294765481,1,1,1,0.8,0.613636363636364,0.772298767222625,0.684931506849315
519,0.182459993724506,0.379411591663314,1,1,1,0.8,0.795454545454545,0.135605511240029,0.756164383561644
4546,0.788045183558205,0.102340180923956,1,1,1,0.8,0.136363636363636,0.326323422770123,0.452054794520548
20323,0.816912456855977,0.727388878376423,1,1,1,0.6,0.454545454545455,0.728788977519942,0.915068493150685
21703,0.601976780671478,0.77516247060264,5,14,1,0.2,0.181818181818182,0.326323422770123,0.104109589041096
20010,0,0.711213373552791,5,14,0,1,0.477272727272727,0.464104423495286,0.591780821917808
18618,0.29102604330091,0.697481089487234,1,1,1,0.4,0.454545454545455,0.326323422770123,0.271232876712329
22410,0.409632883589583,0.806283521736158,1,1,1,0.8,0.136363636363636,0.295141406816534,0.243835616438356
1244,0.131471603388767,0.100114011668307,5,14,1,0.6,1,0.772298767222625,0.356164383561644
6248,0.197834954502667,0.187992043035032,1,1,0,0.6,0.136363636363636,0.464104423495286,0.457534246575342
14167,0,0.46985210285538,5,14,1,0.4,0.136363636363636,0.326323422770123,0.0136986301369863
10543,0.321462190147474,0.354189889057265,3,5,1,0.6,0.5,0.773023930384336,0.452054794520548
